File name;Lines in the file;Matched lines;Error matched lines;Number of matched SNPs;Number of Alleles matched;Number of rules triggered
user608_file282_yearofbirth_unknown_sex_unknown.23andme.txt;574514;229;10;219;3;4
user607_file281_yearofbirth_1976_sex_XY.23andme.txt;960613;288;11;277;4;4
user609_file401_yearofbirth_1988_sex_XY.23andme.txt;960613;288;14;274;2;4
user60_file231_yearofbirth_1982_sex_XY.23andme-exome-vcf.txt;109684;61;0;380;14;4
user60_file27_yearofbirth_1982_sex_XY.23andme.txt;991600;301;15;286;2;4
user610_file301_yearofbirth_1981_sex_XY.23andme.txt;960613;288;14;274;4;4
user613_file285_yearofbirth_unknown_sex_XY.23andme.txt;991786;300;12;288;2;4
user617_file289_yearofbirth_unknown_sex_unknown.23andme.txt;574514;229;10;219;3;4
user615_file287_yearofbirth_unknown_sex_unknown.23andme.txt;960613;288;12;276;6;7
user616_file288_yearofbirth_unknown_sex_unknown.23andme.txt;960566;290;12;278;4;4
user62_file29_yearofbirth_1966_sex_XY.23andme.txt;578339;233;11;222;2;4
user61_file28_yearofbirth_unknown_sex_unknown.23andme.txt;996065;311;21;290;4;4
user626_file290_yearofbirth_unknown_sex_unknown.23andme.txt;960613;288;12;276;4;4
user627_file291_yearofbirth_unknown_sex_unknown.23andme.txt;960613;288;13;275;5;7
user642_file294_yearofbirth_unknown_sex_unknown.23andme.txt;574514;229;9;220;2;4
user636_file292_yearofbirth_unknown_sex_unknown.23andme.txt;960613;288;12;276;3;4
user637_file293_yearofbirth_1989_sex_XY.23andme.txt;960613;288;12;276;5;4
user63_file31_yearofbirth_unknown_sex_unknown.23andme.txt;996065;311;21;290;3;4
user644_file295_yearofbirth_1960_sex_XY.23andme.txt;574514;229;9;220;4;4
user645_file296_yearofbirth_1978_sex_XY.23andme.txt;960613;288;14;274;4;4
user646_file297_yearofbirth_1955_sex_XY.23andme.txt;960613;288;13;275;5;4
user648_file298_yearofbirth_1987_sex_XY.23andme.txt;960520;290;15;275;2;4
user649_file335_yearofbirth_1985_sex_unknown.23andme.txt;960613;288;12;276;3;7
user64_file30_yearofbirth_1965_sex_XY.23andme.txt;576517;231;10;221;2;4
user650_file299_yearofbirth_1984_sex_XY.23andme.txt;960613;288;12;276;3;4
user651_file300_yearofbirth_1962_sex_XY.23andme.txt;960613;288;13;275;3;4
user662_file304_yearofbirth_unknown_sex_unknown.23andme.txt;574514;229;7;222;3;4
user662_file340_yearofbirth_unknown_sex_unknown.23andme.txt;991786;300;9;291;3;4
user663_file305_yearofbirth_unknown_sex_unknown.23andme.txt;574514;229;9;220;3;4
user667_file308_yearofbirth_unknown_sex_unknown.23andme.txt;960613;288;12;276;5;4
user668_file309_yearofbirth_unknown_sex_unknown.23andme.txt;991786;300;13;287;4;4
user669_file471_yearofbirth_1970_sex_XY.23andme.txt;960613;288;12;276;3;4
user672_file311_yearofbirth_1937_sex_XX.23andme.txt;960613;288;10;278;3;4
user673_file312_yearofbirth_unknown_sex_unknown.23andme.txt;960613;288;11;277;3;4
user675_file313_yearofbirth_unknown_sex_unknown.23andme.txt;960520;290;12;278;2;4
user682_file317_yearofbirth_unknown_sex_unknown.23andme.txt;574514;229;12;217;2;4
user678_file315_yearofbirth_1971_sex_XY.23andme.txt;991786;300;12;288;2;4
user684_file319_yearofbirth_unknown_sex_unknown.23andme.txt;960613;288;7;281;4;4
user685_file545_yearofbirth_1979_sex_XX.23andme.txt;960613;288;10;278;3;4
user688_file320_yearofbirth_1975_sex_XX.23andme.txt;960613;288;8;280;3;4
user693_file321_yearofbirth_unknown_sex_unknown.23andme.txt;574514;229;11;218;2;4
user69_file33_yearofbirth_1990_sex_XY.23andme.txt;966983;302;23;279;2;4
user6_file5_yearofbirth_1959_sex_XY.23andme.txt;1265016;235;4;231;4;4
user704_file323_yearofbirth_1976_sex_unknown.23andme.txt;574514;229;10;219;3;4
user701_file325_yearofbirth_unknown_sex_unknown.23andme.txt;960613;288;11;277;3;4
user706_file326_yearofbirth_1974_sex_XY.23andme.txt;991786;300;12;288;4;4
user707_file329_yearofbirth_unknown_sex_unknown.23andme.txt;960613;288;12;276;4;4
user70_file34_yearofbirth_1976_sex_XY.23andme.txt;576516;231;10;221;3;4
user708_file330_yearofbirth_1986_sex_XY.23andme.txt;960520;290;16;274;4;4
user716_file332_yearofbirth_1945_sex_XY.23andme.txt;574514;229;10;219;2;4
user715_file350_yearofbirth_unknown_sex_unknown.23andme.txt;960613;288;8;280;2;4
user717_file333_yearofbirth_unknown_sex_unknown.23andme.txt;574514;229;11;218;3;4
user721_file336_yearofbirth_unknown_sex_unknown.23andme.txt;960613;288;9;279;5;4
user722_file337_yearofbirth_unknown_sex_unknown.23andme.txt;960613;288;13;275;3;7
